0;0;0;1;0;1;0;1;1;0;0;0.411330049;0;0;0.766666667;0;0;1;0;0;1;0;0;0.5;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.333333333;1;0;0.382978723;0
0;0;0;0;1;1;0;1;0;1;0;0.115763547;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;1;0;0.936170213;0
0;0;0;1;1;0;0;0;1;1;0;0.204433498;0;0;0.025;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.25;0;0.333333333;0;0;0.2;0;0;0.142857143;0;0;0.166666667;1;0;0.212765957;0
0;0;0;1;1;0;0;1;0;0;1;0.233990148;0;0;0.533333333;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0.666666667;0;0;1;0;0.2;0;0.285714286;0;0;0.5;1;0;0.276595745;0
0;0.052057511;0.5;1;0;0;1;1;1;0;0;0.160098522;0;0.833333333;0.333333333;0;0;1;0;1;0;0;1;0;1;1;1;1;1;0.25;0.5;0.25;0.333333333;0.666666667;0;0.25;0.4;0;0;0.571428571;0;0;0.833333333;1;1;0.765957447;0
0;0;0;1;0;1;0;1;1;0;0;0.086206897;0;0;0.033333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.333333333;1;0;0.212765957;0
0;0;0;1;1;0;0;1;0;1;0;0.056650246;0.227272727;0;0.272222222;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.25;0;0.333333333;0;0;0.2;0;0;0.142857143;0;0;0.166666667;1;0;0.617021277;0
0;0;0;0;1;1;0;1;0;1;0;0.115763547;0;0;0.266666667;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.617021277;0
0;0;0;1;0;1;0;1;0;1;0;0.004926108;0.5;0;0.038888889;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.25;1;0.75;1;0;0;0.75;0;0;0;0.428571429;0;0;0.166666667;0;0;0.085106383;0
0;0;0;1;1;0;0;1;1;0;0;0.588669951;0;0;0.1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.5;1;0;0.680851064;0
0;0;0;1;1;0;0;1;1;0;0;0.47044335;0;0;0.066666667;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0.2;0.2;0;0.142857143;0;0;0.5;1;0;0.425531915;0
0;0;0;1;1;0;0;1;1;0;0;0.115763547;0;0;0.1;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.833333333;1;0;0.382978723;0
0;0;0;1;1;0;0;1;0;1;0;0.115763547;0;0;0.083333333;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0.333333333;0.333333333;0;0.5;0.4;0;0;0.285714286;0;0;0.666666667;1;0;0.553191489;0
0;0;0.5;1;0;1;0;1;1;0;0;0.130541872;0;0;0.5;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.531914894;0
0;0;0;1;0;1;0;1;1;0;0;0.007389163;0.136363636;0;0.133333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0.333333333;0.333333333;1;0.25;0.4;0.8;0;0.857142857;0;0;0.5;1;0;0.319148936;0
0;0;0;1;1;0;0;1;0;1;0;0.041871921;0.136363636;0.5;0.05;0.754901961;1;0;0;1;0;0;0.5;0;0;0;1;0;0;0;0;0.25;0;0.333333333;0;0.25;0.4;0;0;0.142857143;0;0;0.333333333;1;1;0.191489362;0
0;0;0;1;0;0;1;1;0;0;1;0.706896552;0;0;0.833333333;0;0;1;0;1;0;0;0;0.25;0;0;0;0;0;0;0.5;0.25;0.666666667;0;0;0.5;0;0;0;0.285714286;0;0;0.166666667;1;0;0.744680851;0
0;0;0;1;1;0;0;1;0;1;0;0;0.045454545;0;0.002777778;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0.25;0.5;0.25;0;0;0;0;0;0;0;0.142857143;0;0;0.166666667;0;0;0.276595745;0
0;0;0;1;0;0;1;1;0;0;1;0.091133005;0.007575758;0;0.072222222;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0.5;0;0.2;0;0.142857143;0;0;0.5;1;0;0.319148936;0
0;0;0;1;1;0;0;1;1;0;0;0.384236453;0.003787879;0;0.733333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.829787234;0
0;0;0;1;0;1;0;1;1;0;0;0.5591133;0;0;0.491666667;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;1;0;0.553191489;0
0;0;0;1;1;0;0;1;1;0;0;0.352216749;0;0;0.5;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.468085106;0
0;0;0;1;1;0;0;1;1;0;0;0.5591133;0;0;0.5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0.2;0.2;0;0.142857143;0;0;0.333333333;1;0;0.659574468;0
0;0;0;1;1;0;0;1;0;1;0;0.056650246;0.227272727;0;0.366666667;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.2;0;0;0.142857143;0;0;0.833333333;1;0;0.595744681;0
0;0;0;1;1;0;0;1;0;0;1;0.233990148;0;0;0.1;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0.166666667;1;0;0.340425532;0
0;0;0;1;0;1;0;1;0;1;0;0.056650246;0.068181818;0;0.058333333;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.191489362;0
0;0;0;1;1;0;0;1;1;0;0;0.174876847;0;0.055555556;1;0;1;0;0;1;0;0;0;0;1;1;1;1;1;0;0.5;0.25;0;0.333333333;0;0;0.2;0;0;0.142857143;0;0;1;1;1;0.617021277;0
0;0.014873575;0.5;1;0;0;1;1;1;0;0;0.108374384;1;0.833333333;0.452777778;0.352941176;1;0;0;1;0;0;0.5;0.25;1;1;1;1;1;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.166666667;1;1;0.234042553;0
0;0;0;1;0;1;0;1;0;1;0;0.009852217;0.159090909;0;0.027777778;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0.333333333;0;0;0.25;0.6;0.4;0;0.142857143;0;0;0.5;1;0;0.340425532;0
0;0;0;1;1;0;0;1;1;0;0;0.342364532;0;0;0.466666667;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.166666667;1;0;0.638297872;0
0;0;0;1;1;0;0;1;1;0;0;0.130541872;0.022727273;0;0.25;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.5;0.333333333;0;0;0.25;0.2;0;0;0.285714286;0;0;0.166666667;1;0;0.361702128;0
0;0;0;1;0;1;0;1;0;1;0;0.051724138;0.121212121;0;0.069444444;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.276595745;0
0;0;0;1;1;0;0;1;1;0;0;0.443349754;0.003787879;0;0.180555556;0;0;1;0;0;1;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.666666667;1;0;0.489361702;0
0;0;0;1;1;0;0;1;1;0;0;0.066502463;0.522727273;0;0.116666667;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0.5;0.25;0;0;0.333333333;0.5;0;0.2;0;0.142857143;0;0;0.166666667;1;0;0.14893617;0
0;0;0;1;1;0;0;1;0;0;1;0.825123153;0;0;0.2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.4;0;0;0.142857143;0;0;0.333333333;1;0;0.680851064;0
0;0;0;1;0;0;1;1;1;0;0;0.024630542;0.272727273;0;0.025;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0.25;0.5;0.25;0.333333333;0;0;0.5;0.2;0.6;0;0.142857143;0;0;0.5;1;0;0.361702128;0
0;0;0;1;0;0;1;1;0;1;0;0.056650246;0.136363636;1;0.1;0.235294118;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0.142857143;0;0;0.166666667;1;1;0.191489362;0
0;0;0;1;1;0;0;1;0;1;0;0.032019704;0.159090909;0;0.019444444;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.25;1;0.5;0.666666667;0;0;0.5;0.4;0;0;0.285714286;0;0;0;1;0;0.319148936;0
0;0;0;1;0;0;1;1;0;1;0;0.014778325;0.045454545;0;0.083333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.5;1;0;0;0
0;0;0;1;1;0;0;1;1;0;0;0.233990148;0;0;0.083333333;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.25;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.166666667;1;0;0.574468085;0
0;0;0;1;0;0;1;1;0;1;0;0.002463054;0.454545455;0;0.008333333;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.25;0;0.333333333;0;0;0.2;0;0;0.142857143;0;0;0.166666667;0;0;0.680851064;0
0;0;0;0;1;1;0;1;0;0;1;0.145320197;0;0;0;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.425531915;0
0;0;0.5;1;1;0;0;1;1;0;0;0.174876847;0;0;0.916666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;0;0;0.808510638;0
0;0;0;1;1;0;0;1;1;0;0;0.071428571;0.458333333;0;0.038888889;0;0;1;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0.333333333;1;0;0.382978723;0
0;0;0;1;0;0;1;1;1;0;0;0.115763547;0;0;0.05;0;0;1;0;0;1;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.382978723;0
0;0;0;1;1;0;0;1;1;0;0;0.233990148;0;0;0.016666667;0;0;1;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.531914894;0
0;0;0;1;0;1;0;1;1;0;0;0.056650246;0.090909091;0;0.2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.25;0.333333333;0;0.333333333;0.5;0.2;0.2;0;0.285714286;0;0;0.333333333;1;0;0.340425532;0
0;0;0;1;0;1;0;1;0;1;0;0.019704433;0.068181818;0;0;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.234042553;0
0;0;0;1;0;0;1;1;0;1;0;0.0591133;0.636363636;0;0.016666667;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.510638298;0
0;0;0;1;0;1;0;0;1;1;0;0.293103448;0;0;0.133333333;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.510638298;0
0;0;0;1;1;0;0;1;1;0;0;0;0.068181818;0;0.1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0;0;0.2;0;0.285714286;0;0;0.5;1;0;0.574468085;0
0;0;0;1;0;1;0;1;0;1;0;0.019704433;0.060606061;0;0.05;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0.5;0.5;0.333333333;0.333333333;0;0.25;0.2;0;0;0.285714286;0;0;0.166666667;1;0;0.553191489;0
0;0;0;1;1;0;0;1;0;1;0;0.088669951;0.003787879;0;0.083333333;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.25;0;1;0;0.25;1;0;0;0.571428571;0;0;0.166666667;1;0;0.14893617;0
0;0;0;1;1;0;0;1;0;0;1;0.150246305;0.007575758;0;0.333333333;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0.2;0;0;0;0;0.333333333;1;0;0.319148936;0
0;0;0;1;0;0;1;1;0;1;0;0.137931034;0.034090909;0;0.091666667;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.666666667;1;0;0.191489362;0
0;0;0;1;1;0;0;1;0;1;0;0.145320197;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.25;0;0.333333333;0;0;0.2;0;0;0.142857143;0;0;0.5;1;0;0.893617021;0
0;0;0.5;1;1;0;0;1;1;0;0;0.233990148;0;0;0.5;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0.142857143;0;0;0.5;1;0;0.595744681;0
0;0;0;1;0;1;0;0;1;1;0;0.5591133;0;0;0.047222222;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.2;0;0;0.142857143;0;0;0.333333333;1;0;0.021276596;0
0;0;0;1;1;0;0;1;0;0;1;0.233990148;0;0;0.166666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.833333333;1;0;0.574468085;0
0;0;0;1;1;0;0;1;0;1;0;0.0591133;0.204545455;0;0.433333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.166666667;1;0;0.574468085;0
0;0;0;1;1;0;0;1;0;1;0;0.002463054;0.136363636;0;0.1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0.166666667;1;0;0.361702128;0
0;0;0;1;0;1;0;1;0;1;0;0.100985222;0.022727273;0;0.038888889;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0.333333333;0;0.25;0.4;0;0;0.142857143;0;0;0.166666667;1;0;0.127659574;0
0;0;0;1;0;1;0;0;1;1;0;0.5591133;0;0;0.2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.063829787;0
0;0;0;1;0;1;0;0;1;1;0;1;0.022727273;0;0.661111111;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0.166666667;1;0;0.425531915;0
0;0;0;1;1;0;0;0;1;1;0;0.295566502;0.003787879;0;0.133333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.666666667;0;0.25;0.4;0;0;0.285714286;0;0;0.166666667;1;0;0.191489362;0
